,text,token_list,Hashtag,Mentions
65,"Lula, Raduan Nassar, Fernando Moraes, Juca Kfouri, Claudia, Zanin e Valeska conheceram, no sábado a feijoada da Dona Norma. https://t.co/KMGDgFDzRb","['lula', 'raduan', 'nassar', 'fernando', 'moraes', 'juca', 'kfouri', 'claudia', 'zanin', 'valeska', 'conheceram', 'sábado', 'feijoada', 'dona', 'norma']",[],[]
66,"Entrevista com a primeira mulher a presidir o Conselho Penitenciário do Rio de Janeiro, Maíra Fernandes. Vale a leitura. https://t.co/fjFQHEziIg","['entrevista', 'mulher', 'presidir', 'penitenciário', 'rio', 'janeiro', 'maíra', 'fernandes', 'vale', 'leitura']",[],[]
67,"Andreas Schleicher, diretor do departamento educacional da OCDE: “Vejo o Brasil como uma das poucas histórias de sucesso na América Latina, e eu acho que o copo está mais para metade cheio do que para metade vazio”. Palavra de quem entende!
https://t.co/7zZMtbf4e4","['andreas', 'schleicher', 'diretor', 'departamento', 'educacional', 'ocde', 'vejo', 'brasil', 'poucas', 'histórias', 'sucesso', 'américa', 'latina', 'acho', 'copo', 'metade', 'cheio', 'metade', 'vazio', 'palavra', 'entende']",[],[]
68,Fico agradecido de termos retomado a cooperação da prefeitura com as famílias de desaparecidos políticos. A verdade liberta. https://t.co/5qnhbjcFoy,"['fico', 'agradecido', 'termos', 'retomado', 'cooperação', 'prefeitura', 'famílias', 'desaparecidos', 'políticos', 'verdade', 'liberta']",[],[]
69,"Por que o Plano Diretor de SP foi considerado pela ONU um dos melhores do mundo? Reportagem com uma das razões: “Cresce busca por apartamentos sem vaga de garagem na capital”
https://t.co/jPheyGP3dE via @VejaSP","['plano', 'diretor', 'sp', 'considerado', 'onu', 'melhores', 'mundo', 'reportagem', 'razões', 'cresce', 'busca', 'apartamentos', 'vaga', 'garagem', 'capital', 'via']",[],['vejasp']
70,"Outro artigo importante sobre a intervenção no RJ, de Luiz Eduardo Soares, sobre a eficácia da medida:
https://t.co/GNr4Iz8Bmi","['outro', 'artigo', 'importante', 'intervenção', 'rj', 'luiz', 'eduardo', 'soares', 'eficácia', 'medida']",[],[]
71,"“Como justificar uma intervenção se Temer e Pezão estão unidos?” Jurista questiona motivação e necessidade do decreto de Temer.
https://t.co/cTtI8cHXQa","['justificar', 'intervenção', 'temer', 'pezão', 'unidos', 'jurista', 'questiona', 'motivação', 'necessidade', 'decreto', 'temer']",[],[]
72,"Carta aberta do procurador de justiça Roberto Tardelli à promotora grávida que pediu a prisão de uma mulher em trabalho de parto. Muito tocante.
https://t.co/eYyhVst4F7","['carta', 'aberta', 'procurador', 'justiça', 'roberto', 'tardelli', 'promotora', 'grávida', 'pediu', 'prisão', 'mulher', 'trabalho', 'parto', 'tocante']",[],[]
73,"A decisão do TSE de que candidatos poderão financiar toda a campanha com recursos próprios não apenas desequilibra a disputa democrática como abre campo para a fraude via distribuição de dividendos. 
https://t.co/G43WAPlpJH","['decisão', 'tse', 'candidatos', 'poderão', 'financiar', 'campanha', 'recursos', 'próprios', 'desequilibra', 'disputa', 'democrática', 'abre', 'campo', 'fraude', 'via', 'distribuição', 'dividendos']",[],[]
74,"A compra de jatinho para uso pessoal com juros subsidiados pelo contribuinte incomodou muita gente. Mas, a não incidência de IPVA sobre jatos, helicópteros e iates ainda passa despercebida.","['compra', 'jatinho', 'uso', 'pessoal', 'juros', 'subsidiados', 'contribuinte', 'incomodou', 'muita', 'gente', 'incidência', 'ipva', 'jatos', 'helicópteros', 'iates', 'passa', 'despercebida']",[],[]
75,"Desde 2014, quando decidimos destravar o Carnaval de SP, até então proibido, sabíamos que com o suporte da prefeitura ele seria um dos melhores do Brasil. Valeu São Paulo!","['2014', 'decidimos', 'destravar', 'carnaval', 'sp', 'proibido', 'sabíamos', 'suporte', 'prefeitura', 'melhores', 'brasil', 'valeu', 'paulo']",[],[]
76,"Justiça manda empresário indenizar grafiteiros por desenho apagado. Calma! Foi em Nova York.
https://t.co/E2NQsF7Udw","['justiça', 'manda', 'empresário', 'indenizar', 'grafiteiros', 'desenho', 'apagado', 'calma', 'york']",[],[]
77,"Programa Institucional de Bolsas de Iniciação à Docência (PIBID), maior programa de formação docente do Ministério da Educação, criado na nossa gestão, mais uma vez ameaçado. https://t.co/iKsE3exXiV","['programa', 'institucional', 'bolsas', 'iniciação', 'docência', 'pibid', 'programa', 'formação', 'docente', 'ministério', 'educação', 'criado', 'gestão', 'ameaçado']",[],[]
78,Alguém sabe a marca da catuaba que o pessoal de oantagonista toma?,"['alguém', 'marca', 'catuaba', 'pessoal', 'oantagonista', 'toma']",[],[]
79,Brasil tem pior cenário de pluralidade da mídia em 12 países analisados pela ONG Repórteres Sem Fronteiras. E se dizem liberais. https://t.co/fvNqHCUkm6 via @agenciabrasil,"['brasil', 'pior', 'cenário', 'pluralidade', 'mídia', '12', 'países', 'analisados', 'ong', 'repórteres', 'fronteiras', 'liberais', 'via']",[],['agenciabrasil']
