,text,token_list,Hashtag,Mentions
1840,"@CiaSabesp Em 2016, também cedemos equipamentos p/ ajudar na transposição do S Francisco e no abastecimento de água em PE e PA https://t.co/TPskTGR4zQ","['2016', 'cedemos', 'equipamentos', 'p', 'ajudar', 'transposição', 's', 'francisco', 'abastecimento', 'pe', 'pa']",[],['ciasabesp']
1841,Vamos emprestar ao governo do Distrito Federal três válvulas da @CiaSabesp por 180 dias p/auxiliar no enfrentamento da crise hídrica local. https://t.co/5PBeBc0JDr,"['vamos', 'emprestar', 'governo', 'distrito', 'federal', 'válvulas', '180', 'dias', 'p', 'auxiliar', 'enfrentamento', 'crise', 'hídrica']",[],['ciasabesp']
1842,"@de_leimar @metrosp_oficial Sim, é verdade. Excelente café na terça-feira mais gelada do ano! Rs Grande abraço a você e ao Helio.","['verdade', 'excelente', 'café', 'terça-feira', 'gelada', 'ano', 'rs', 'abraço', 'helio']",[],"['de_leimar', 'metrosp_oficial']"
1843,@GleudaA @RenatoPCosta3 @aledias7711 @Sandralssc Há muitas histórias heróicas como esta vividas pelos PMs todos os dias. Acompanhem no perfil @PMESP.,"['muitas', 'histórias', 'heróicas', 'vividas', 'pms', 'dias', 'acompanhem', 'perfil']",[],"['gleudaa', 'renatopcosta3', 'aledias7711', 'sandralssc', 'pmesp']"
1844,RT @governosp: #SP intensifica vacinação contra #HPV em adolescentes. Campanha vai até dia 28 👇 https://t.co/pMgzSdqJ4X https://t.co/cNuIdG…,"['rt', 'intensifica', 'vacinação', 'adolescentes', 'campanha', 'dia', '28']","['sp', 'hpv']",['governosp']
1845,"@thiagond2 @marcosb27953314 @NettoJussara Obrigado. Além das 72 de ontem, semana passada entregamos outras 76 viaturas p/ a Polícia Técnico-Científica.","['72', 'semana', 'passada', 'entregamos', '76', 'viaturas', 'p', 'polícia', 'técnico-científica']",[],"['thiagond2', 'marcosb27953314', 'nettojussara']"
1846,"@Pr_Josias @UOL @ana_pascoa53 Obrigado pelas mensagens de apoio. Vamos em frente, trabalhando sempre para fazer mais e melhor com menos. Abraços!","['mensagens', 'vamos', 'frente', 'trabalhando', 'melhor', 'abraços']",[],"['pr_josias', 'uol', 'ana_pascoa53']"
1847,"@betinhogomes @cidcleybuarque Obrigado pela conversa e pela foto, deputado. Grande abraço aos dois!","['conversa', 'foto', 'deputado', 'abraço']",[],"['betinhogomes', 'cidcleybuarque']"
1848,@guiismc_ @metrosp_oficial Estamos para entregar novas estações da Linha 5-Lilás nos próximos 60 dias. Aguarde novidades. Abraços!,"['entregar', 'estações', 'linha', '5', 'lilás', 'próximos', '60', 'dias', 'aguarde', 'novidades', 'abraços']",[],"['guiismc_', 'metrosp_oficial']"
1849,As prefeituras de Cassia dos Coqueiros e de Rincão estão recebendo recursos para melhorias que irão aumentar a qualidade de vida das pessoas https://t.co/R2vWy3HYuD,"['prefeituras', 'cassia', 'coqueiros', 'rincão', 'recebendo', 'recursos', 'melhorias', 'irão', 'aumentar', 'qualidade', 'vida', 'pessoas']",[],[]
1850,"O melhor de ser avô é participar.
A Julinha, filha do Thomaz, tem dois anos já descobriu isso.
Feliz dia dos avoengos! https://t.co/PFPZq6pSDT","['melhor', 'avô', 'participar', 'julinha', 'filha', 'thomaz', 'anos', 'descobriu', 'feliz', 'dia', 'avoengos']",[],[]
1851,"Os veículos são equipados com mamógrafo e ultrassom para atender mulheres entre 50 e 69 anos, grátis e sem necessidade de pedido médico. https://t.co/2hqocZfg8p","['veículos', 'equipados', 'mamógrafo', 'ultrassom', 'atender', 'mulheres', '50', '69', 'anos', 'grátis', 'necessidade', 'pedido', 'médico']",[],[]
1852,Acompanhei hoje a chegada de carretas do programa Mulheres de Peito aos municípios de Cássia dos Coqueiros e Rincão. https://t.co/wFs8JZlLYe https://t.co/SZRdjy3UoA,"['acompanhei', 'hoje', 'chegada', 'carretas', 'programa', 'mulheres', 'peito', 'municípios', 'cássia', 'coqueiros', 'rincão']",[],[]
1853,"O condomínio tem infraestrutura completa: pavimentação, paisagismo, iluminação, redes de água, esgoto e elétrica https://t.co/HS34FJcXCP","['condomínio', 'infraestrutura', 'completa', 'pavimentação', 'paisagismo', 'iluminação', 'redes', 'esgoto', 'elétrica']",[],[]
1854,"Grande alegria p/famílias da Favela das Mangueiras, em Ribeirão Preto, que receberam 170 moradias da CDHU - programa Morar Bem, Viver Melhor https://t.co/NEGCLN2gQG","['alegria', 'p', 'famílias', 'favela', 'mangueiras', 'ribeirão', 'preto', 'receberam', '170', 'moradias', 'cdhu', 'programa', 'morar', 'viver', 'melhor']",[],[]
1855,Boa noite a todos.,['noite'],[],[]
1856,"@wsp20 @elizeuportal Obrigado pelas mensagens de apoio. Vamos em frente, com seriedade e trabalho pelo bem público. Grande abraço!","['mensagens', 'vamos', 'frente', 'seriedade', 'trabalho', 'público', 'abraço']",[],"['wsp20', 'elizeuportal']"
1857,"@drispaca Sou suspeito para falar, mas um cafezinho é sempre bom, não é? rs. Obrigado pela companhia e pela conversa.","['suspeito', 'falar', 'cafezinho', 'rs', 'companhia', 'conversa']",[],['drispaca']
1858,RT @CulturaSP: Inscrições para cursos em polos da capital e Grande São Paulo do @gurism terminam no dia 31/07. Mais informações: https://t.…,"['rt', 'inscrições', 'cursos', 'polos', 'capital', 'paulo', 'terminam', 'dia', '31/07', 'informações']",[],"['culturasp', 'gurism']"
1859,"@Blucki @marcelo_r_1980 @VictorGomez_SP @Aldocrepaldi Estamos avançando c/concessões: infraestrutura, transporte, saneamento https://t.co/8mT4foMMDf","['avançando', 'c', 'concessões', 'infraestrutura', 'transporte', 'saneamento']",[],"['blucki', 'marcelo_r_1980', 'victorgomez_sp', 'aldocrepaldi']"
1860,"@MacielRenato @igleb @AGPBR @ChinaBasquete Obrigado pelas mensagens. É preciso modernizar o Estado, aumentar a eficiência e fazer mais com menos. Abraços!","['mensagens', 'preciso', 'modernizar', 'aumentar', 'eficiência', 'abraços']",[],"['macielrenato', 'igleb', 'agpbr', 'chinabasquete']"
1861,"Graças à ação rápida e precisa da equipe, a criança e a mãe agora estão sob atendimento médico no HU e passam bem. https://t.co/H5CR3qpkzi","['graças', 'ação', 'rápida', 'precisa', 'equipe', 'criança', 'mãe', 'atendimento', 'médico', 'hu', 'passam']",[],[]
1862,"Parabéns aos PMs Pereira, Garcia, Silveira e Rodrigo, que fizeram difícil parto de um prematuro que precisou de reanimação até o SAMU chegar https://t.co/4wXhcDWL4Q","['parabéns', 'pms', 'pereira', 'garcia', 'silveira', 'rodrigo', 'fizeram', 'difícil', 'parto', 'prematuro', 'precisou', 'reanimação', 'samu', 'chegar']",[],[]
1863,@metrosp_oficial Os itens foram encontrados durante as escavações das obras da Linha 5-Lilás. Confiram a reportagem: https://t.co/JjsnRHYjXk,"['itens', 'encontrados', 'durante', 'escavações', 'obras', 'linha', '5', 'lilás', 'confiram', 'reportagem']",[],['metrosp_oficial']
1864,A estação São Bento do @metrosp_oficial está c/uma exposição arqueológica que reúne objetos utilizados no cotidiano paulista do século XVIII,"['estação', 'bento', 'c', 'exposição', 'arqueológica', 'reúne', 'objetos', 'utilizados', 'cotidiano', 'paulista', 'século', 'xviii']",[],['metrosp_oficial']
1865,Também estamos reduzindo o tempo para que aspirantes da PM sejam promovidos a oficiais. https://t.co/419KYlMOlM,"['reduzindo', 'aspirantes', 'pm', 'promovidos', 'oficiais']",[],[]
1866,"Novidades para a segurança pública: além das 72 viaturas entregues hoje, autorizamos concursos para contratação de mais de 2.400 policiais. https://t.co/6OMj6WzQNR","['novidades', 'segurança', 'pública', '72', 'viaturas', 'entregues', 'hoje', 'autorizamos', 'concursos', 'contratação', '2.400', 'policiais']",[],[]
1867,Boa noite a todos.,['noite'],[],[]
1868,A Mostra homenageia intelectuais e artistas que contribuem para a justa valorização da cultura negra. https://t.co/smkUrHZisk,"['mostra', 'homenageia', 'intelectuais', 'artistas', 'contribuem', 'justa', 'valorização', 'cultura', 'negra']",[],[]
1869,A Mostra homenageia intelectuais e artistas que contribuem para a justa valorização da cultura negra. https://t.co/smkUrHZisk,"['mostra', 'homenageia', 'intelectuais', 'artistas', 'contribuem', 'justa', 'valorização', 'cultura', 'negra']",[],[]
1870,Participei da abertura da 13ª Mostra Internacional de Cinema Negro. O objetivo de incentivar o respeito à diversidade e fomentar a paz. https://t.co/Ib9PRbhL0v,"['participei', 'abertura', '13ª', 'mostra', 'internacional', 'cinema', 'negro', 'objetivo', 'incentivar', 'respeito', 'diversidade', 'fomentar', 'paz']",[],[]
1871,@sfcdjalmasantos @SantosFC Estamos no G4 do brasileirão e teremos agora uma semana decisiva. #VaiPeixe!,"['g4', 'brasileirão', 'semana', 'decisiva']",['vaipeixe'],"['sfcdjalmasantos', 'santosfc']"
