,text,token_list,Hashtag,Mentions
3290,"O recente escândalo envolvendo o Facebook mostra mais uma técnica do vale-tudo da degeneração política, em que pouco importa se é ilegal e antiético capturar e usar informações privadas de milhões de pessoas, manipular informações e propagar notícias caluniosas.","['recente', 'escândalo', 'envolvendo', 'facebook', 'mostra', 'técnica', 'vale-tudo', 'degeneração', 'política', 'importa', 'ilegal', 'antiético', 'capturar', 'informações', 'privadas', 'milhões', 'pessoas', 'manipular', 'informações', 'propagar', 'notícias', 'caluniosas']",[],[]
3291,"Nós não podemos fulanizar a lei. Ela tem que ser cumprida e aplicada em relação a todos, sem dois pesos e duas medidas.","['podemos', 'fulanizar', 'lei', 'cumprida', 'aplicada', 'pesos', 'medidas']",[],[]
3292,"Hoje, o presidente do Flamengo, Bandeira de Mello se filiou à REDE. Nosso time ganhou mais um reforço com a filiação desse amigo de longa data. https://t.co/G4LfqBe5NM","['hoje', 'presidente', 'flamengo', 'bandeira', 'mello', 'filiou', 'rede', 'time', 'ganhou', 'reforço', 'filiação', 'amigo', 'longa', 'data']",[],[]
3293,"Hoje estive na Universidade da Correria (UniCorre), que capacita moradores de comunidades cariocas a empreender e desenvolver seus próprios negócios. Eu acredito 100% nesse Brasil criativo, produtivo e livre. #UniCorre https://t.co/ZKhEZO7c64","['hoje', 'universidade', 'correria', 'unicorre', 'capacita', 'moradores', 'comunidades', 'cariocas', 'empreender', 'desenvolver', 'próprios', 'negócios', 'acredito', '100', 'brasil', 'criativo', 'produtivo', 'livre']",['unicorre'],[]
3294,Temer se esconde atrás do foro privilegiado. Precisamos acabar urgentemente com essa prerrogativa que virou sinônimo de impunidade.,"['temer', 'esconde', 'foro', 'privilegiado', 'precisamos', 'acabar', 'urgentemente', 'prerrogativa', 'virou', 'sinônimo', 'impunidade']",[],[]
3295,"Não devemos cair no conto do vigário de que as coisas se resolvem no braço, no grito, na ponta da faca ou no tiro da metralhadora. Quem fica apostando nisso quer golpear a democracia! https://t.co/rMmSIAoDmh","['devemos', 'cair', 'conto', 'vigário', 'coisas', 'resolvem', 'braço', 'grito', 'ponta', 'faca', 'tiro', 'metralhadora', 'fica', 'apostando', 'nisso', 'golpear', 'democracia']",[],[]
3296,"Devemos lutar pelo direito a livre manifestação e pelo respeito às instituições da Justiça, que são preceitos constitucionais e alicerces fundamentais da nossa democracia.","['devemos', 'lutar', 'direito', 'livre', 'manifestação', 'respeito', 'instituições', 'justiça', 'preceitos', 'constitucionais', 'alicerces', 'fundamentais', 'democracia']",[],[]
3297,"Repudio veementemente as ameaças que vem sofrendo o ministro do STF, Edson Fachin, e sua família, e os tiros disparados contra a caravana do ex-presidente Lula. O uso da violência com motivações políticas é uma afronta ao regime democrático.","['repudio', 'veementemente', 'ameaças', 'sofrendo', 'ministro', 'stf', 'edson', 'fachin', 'família', 'tiros', 'disparados', 'caravana', 'ex-presidente', 'lula', 'uso', 'violência', 'motivações', 'políticas', 'afronta', 'regime', 'democrático']",[],[]
3298,"Amazônia em perigo! A liberação do plantio de cana na Amazônia é a gota d’água para sua destruição. O projeto em pauta segue o desmonte da governança socioambiental do país, usada como moeda de troca no vale-tudo da velha política. https://t.co/cKPbJpdvjF","['amazônia', 'perigo', 'liberação', 'plantio', 'cana', 'amazônia', 'gota', 'd', 'água', 'destruição', 'projeto', 'pauta', 'segue', 'desmonte', 'governança', 'socioambiental', 'país', 'usada', 'moeda', 'troca', 'vale-tudo', 'velha', 'política']",[],[]
3299,Celebramos a filiação democrática de membros do Frente Favela Brasil de São Paulo à REDE. https://t.co/jiCFifeUaV,"['celebramos', 'filiação', 'democrática', 'membros', 'frente', 'favela', 'brasil', 'paulo', 'rede']",[],[]
