,text,token_list,Hashtag,Mentions
44,"Artigo de Cid Gomes para a Carta Capital.
""É preciso alertar ao nosso povo que este ajuntamento de corruptos se prepara para as eleições de 2018. Eles não vão querer largar o osso e usarão das piores táticas para fraudar ou impedir um pleito justo”. https://t.co/Yh6jEB3HxV","['artigo', 'cid', 'gomes', 'carta', 'capital', 'preciso', 'alertar', 'ajuntamento', 'corruptos', 'prepara', 'eleições', '2018', 'querer', 'largar', 'osso', 'usarão', 'piores', 'táticas', 'fraudar', 'impedir', 'pleito', 'justo']",[],[]
45,Uma mensagem de amor ao Brasil e aos irmãos e irmãs brasileiros. https://t.co/SDTgYF7acm,"['mensagem', 'amor', 'brasil', 'irmãos', 'irmãs', 'brasileiros']",[],[]
46,"Enquanto isso, o golpe que nos governa planeja entregar petróleo, energia hidráulica e tudo o mais ao capital externo.  https://t.co/4BGXRj4CCv","['golpe', 'governa', 'planeja', 'entregar', 'petróleo', 'energia', 'hidráulica', 'capital', 'externo']",[],[]
47,Ótimo 2018 a todas e todos. Muita luz e luta!,"['2018', 'muita', 'luz', 'luta']",[],[]
48,"(...) Em 2018, estarei com a mesma garra e disposição para ajudar o Brasil a pensar e desenvolver projetos e planos para voltar a crescer. Todo este esforço, meu e de todos vocês, certamente nos devolverão a democracia e uma esperança por um futuro melhor. (...)","['2018', 'estarei', 'mesma', 'garra', 'disposição', 'ajudar', 'brasil', 'pensar', 'desenvolver', 'projetos', 'planos', 'voltar', 'crescer', 'esforço', 'devolverão', 'democracia', 'esperança', 'futuro', 'melhor']",[],[]
49,"(...) Por curiosidade também fiz um levantamento por alto de quantos quilômetros rodei neste ano. Posso dizer que chega a cerca de 400 mil quilômetros, o que daria para dar a volta na terra 10 vezes. (...)","['curiosidade', 'fiz', 'levantamento', 'alto', 'quantos', 'quilômetros', 'rodei', 'ano', 'chega', 'cerca', '400', 'quilômetros', 'daria', 'volta', 'terra', '10']",[],[]
50,"(...) Com isso tudo, posso dizer que foram mais de mil horas de debates (não por acaso, no meu último evento, em João Pessoa, na Paraíba, minha voz resolveu falhar um pouco…). (…)","['horas', 'debates', 'acaso', 'evento', 'joão', 'pessoa', 'paraíba', 'voz', 'resolveu', 'falhar']",[],[]
51,"(...) São professores, estudantes e profissionais, das mais diversas áreas, que querem que o Brasil volte para o rumo do desenvolvimento e da redução da desigualdade. (…)","['professores', 'estudantes', 'profissionais', 'diversas', 'brasil', 'volte', 'rumo', 'desenvolvimento', 'redução', 'desigualdade']",[],[]
52,"(...) Todo este esforço me permitiu conhecer valorosas pessoas que hoje me ajudam a consolidar uma proposta de projeto nacional de desenvolvimento ainda mais afinado com a realidad
e do país e com os anseios da população brasileira. (…)","['esforço', 'permitiu', 'conhecer', 'valorosas', 'pessoas', 'hoje', 'ajudam', 'consolidar', 'proposta', 'projeto', 'nacional', 'desenvolvimento', 'afinado', 'realidad', 'país', 'anseios', 'população', 'brasileira']",[],[]
53,(...) Este trabalho é fundamental para propagar ideias mas também combater notícias falsas disseminadas por grupelhos golpistas e criminosos financiados internacionalmente. (…),"['trabalho', 'fundamental', 'propagar', 'ideias', 'combater', 'notícias', 'falsas', 'disseminadas', 'grupelhos', 'golpistas', 'criminosos', 'financiados', 'internacionalmente']",[],[]
54,"(...) Com o auxílio das redes sociais, todas as nossa ideias e debates chegaram a milhões de pessoas. Sem gastar um centavo, mas com o trabalho incansável de uma juventude guerreira e apaixonada pelo Brasil, posso dizer que jamais recebi tanto apoio quanto recebo hoje. (…)","['auxílio', 'redes', 'sociais', 'ideias', 'debates', 'chegaram', 'milhões', 'pessoas', 'gastar', 'centavo', 'trabalho', 'incansável', 'juventude', 'guerreira', 'apaixonada', 'brasil', 'jamais', 'recebi', 'recebo', 'hoje']",[],[]
55,(...) Em complemento também concedi algumas centenas de entrevistas para a imprensa e para mestrandos e doutorandos que estão dedicados a pensar e desenvolver teoria e prática sobre o Brasil. (…),"['complemento', 'concedi', 'centenas', 'entrevistas', 'imprensa', 'mestrandos', 'doutorandos', 'dedicados', 'pensar', 'desenvolver', 'teoria', 'prática', 'brasil']",[],[]
56,"(...) Tb tive o privilégio, ao lado do presidente do PDT, Carlos Lupi, de rodar o Brasil acompanhando as atividades, convenções e filiações do nosso partido. Em 2017 milhares de mulheres e homens, jovens e adultos, decidiram entrar para o PDT e seguir conosco na luta. (…)","['tb', 'privilégio', 'presidente', 'pdt', 'carlos', 'lupi', 'rodar', 'brasil', 'acompanhando', 'atividades', 'convenções', 'filiações', 'partido', '2017', 'milhares', 'mulheres', 'homens', 'jovens', 'adultos', 'decidiram', 'entrar', 'pdt', 'seguir', 'conosco', 'luta']",[],[]
57,"(...) Além disso, participei de debates em associações, sindicatos, centrais sindicais, federações das industrias e ONGs que totalizam mais cerca de 25 mil pessoas interessadas em pensar o Brasil. (…)","['participei', 'debates', 'associações', 'sindicatos', 'centrais', 'sindicais', 'federações', 'industrias', 'ongs', 'totalizam', 'cerca', '25', 'pessoas', 'interessadas', 'pensar', 'brasil']",[],[]
58,"(...) No total, estive em 43 universidades brasileiras (algumas mais de uma vez) e mais sete universidades de fora do Brasil (Pequim, Paris, Barcelona, Lisboa, Coimbra, Oxford e Pensilvania) . Somente na academia, pude debater com cerca de 35 mil estudantes e professores. (…)","['total', '43', 'universidades', 'brasileiras', 'universidades', 'brasil', 'pequim', 'paris', 'barcelona', 'lisboa', 'coimbra', 'oxford', 'pensilvania', 'academia', 'pude', 'debater', 'cerca', '35', 'estudantes', 'professores']",[],[]
59,"(...) Para mim, foi um ano de muito aprendizado e, por isso, decidi fazer um balanço de por onde andei e com quantas pessoas tive o prazer de debater e conversar sobre um novo plano nacional de desenvolvimento para o Brasil. (…)","['mim', 'ano', 'aprendizado', 'decidi', 'balanço', 'andei', 'quantas', 'pessoas', 'prazer', 'debater', 'conversar', 'plano', 'nacional', 'desenvolvimento', 'brasil']",[],[]
60,Este ano de 2017 foi de muita luta contra os desmandos do governo golpista. Mas foi também um ano que debatemos os motivos que nos levaram para esta crise que maltrata o nosso país e as saídas para ela. (…),"['ano', '2017', 'muita', 'luta', 'desmandos', 'governo', 'golpista', 'ano', 'debatemos', 'motivos', 'levaram', 'crise', 'maltrata', 'país', 'saídas']",[],[]
61,Em João Pessoa (PB). https://t.co/GAgpmpXBvt,"['joão', 'pessoa', 'pb']",[],[]
62,Debate sobre o Brasil em Campina Grande (PB). https://t.co/0iPVqTLHhi,"['debate', 'brasil', 'campina', 'pb']",[],[]
63,"Bom dia! Pousei agora em João Pessoa (PB).

Vou participar de dois eventos: 14h em Campina Grande e 19h30 em João Pessoa.

Participe!! https://t.co/sYnTVChrGw","['dia', 'pousei', 'joão', 'pessoa', 'pb', 'vou', 'participar', 'eventos', '14h', 'campina', '19h30', 'joão', 'pessoa', 'participe']",[],[]
64,Meu amigo Mangabeira Unger agora também está no Twitter. Siga: @mangabeiraunger,"['amigo', 'mangabeira', 'unger', 'twitter', 'siga']",[],['mangabeiraunger']
65,"Hoje, 12/12, 20h30 (horário de Brasília), farei uma Live no meu facebook (https://t.co/IhX6RkvkcH) para conversar com vocês! 

Participe! https://t.co/4HRWG4TMEA","['hoje', '12/12', '20h30', 'horário', 'brasília', 'farei', 'live', 'facebook', 'conversar', 'participe']",[],[]
66,"Bom dia! Hoje é dia de debater sobre o futuro do Brasil com a brava gente de Santos (SP). Será no auditório da UNISANTA, às 20h.
Participe!","['dia', 'hoje', 'dia', 'debater', 'futuro', 'brasil', 'brava', 'gente', 'santos', 'sp', 'auditório', 'unisanta', '20h', 'participe']",[],[]
