,text,token_list,Hashtag,Mentions
55,"""Mostramos dados do (comércio do) Brasil e dos Estados Unidos mostrando que não existia, do lado brasileiro nenhum indício de prática anticompetitiva, nenhum dumping, que é a preocupação norte-americana. É uma ação firme do Brasil, direta, franca."" @OGlobo https://t.co/ZxwfCs0FoI","['mostramos', 'dados', 'comércio', 'brasil', 'estados', 'unidos', 'mostrando', 'existia', 'brasileiro', 'nenhum', 'indício', 'prática', 'anticompetitiva', 'nenhum', 'dumping', 'preocupação', 'norte-americana', 'ação', 'firme', 'brasil', 'direta', 'franca']",[],['oglobo']
56,No evento do Banco do Brasil tive a grata surpresa de encontrar meu amigo e grande artista brasileiro @IvanLinsOficial. https://t.co/OWr6bb8a9L,"['evento', 'banco', 'brasil', 'grata', 'surpresa', 'encontrar', 'amigo', 'artista', 'brasileiro']",[],['ivanlinsoficial']
57,https://t.co/8pfqIGdhhL,[],[],[]
58,Participei hoje do grande evento #LIDERA do @BancodoBrasil que reuniu 5700 gestores neste momento de transformações no Brasil e no Banco. A reunião foi um sucesso. Apresentei minha experiência sobre trajetórias profissionais de sucesso e a missão que temos de servir ao país. #BB https://t.co/cv4eyg8w1V,"['participei', 'hoje', 'evento', 'reuniu', '5700', 'gestores', 'transformações', 'brasil', 'banco', 'reunião', 'sucesso', 'apresentei', 'experiência', 'trajetórias', 'profissionais', 'sucesso', 'missão', 'servir', 'país']","['lidera', 'bb']",['bancodobrasil']
59,"Participei da posse da nova diretoria da Associação Empresarial de Criciúma, no Sul de Santa Catarina. O setor produtivo catarinense é um exemplo de competitividade e está otimista com a recuperação da nossa economia. As empresas voltaram a investir e a apostar no Brasil. https://t.co/pmSUTvbMQq","['participei', 'posse', 'diretoria', 'associação', 'empresarial', 'criciúma', 'sul', 'santa', 'catarina', 'setor', 'produtivo', 'catarinense', 'competitividade', 'otimista', 'recuperação', 'economia', 'empresas', 'voltaram', 'investir', 'apostar', 'brasil']",[],[]
60,https://t.co/kn08uuGSun,[],[],[]
61,"A Confederação Nacional do Comércio estima um crescimento de 3,5% nas vendas de Páscoa este ano.

A pesquisa destaca também os preços favoráveis da cesta de produtos por conta da baixa inflação e a criação de mais de 10 mil postos de trabalho no período. https://t.co/E8xfzhA9AD","['confederação', 'nacional', 'comércio', 'estima', 'crescimento', '3,5', 'vendas', 'páscoa', 'ano', 'pesquisa', 'destaca', 'preços', 'favoráveis', 'cesta', 'produtos', 'conta', 'baixa', 'inflação', 'criação', '10', 'postos', 'trabalho', 'período']",[],[]
62,"Ótimas reuniões esta tarde com os Ministros da Fazenda da África do Sul, Nhlanhla Nene, e do Chile, @FelipeLarrain. Trabalhando juntos pela ampliação das relações comerciais e desenvolvimento de nossos países. #G20 https://t.co/6TzjNaAQBd","['ótimas', 'reuniões', 'ministros', 'fazenda', 'áfrica', 'sul', 'nhlanhla', 'nene', 'chile', 'trabalhando', 'juntos', 'ampliação', 'relações', 'comerciais', 'desenvolvimento', 'países']",['g20'],['felipelarrain']
63,As pessoas têm me perguntado com frequência nos últimos dias a minha opinião sobre os desdobramentos das medidas do governo americano de sobretaxar a importação de aço e alumínio. A resposta no vídeo! https://t.co/5HFLVN0cax,"['pessoas', 'perguntado', 'frequência', 'últimos', 'dias', 'opinião', 'desdobramentos', 'medidas', 'governo', 'americano', 'sobretaxar', 'importação', 'aço', 'alumínio', 'resposta', 'vídeo']",[],[]
64,Dando início às atividades do G-20 aqui em Buenos Aires. A primeira reunião com ministros de finanças dos países do grupo foi sobre a situação da Venezuela. Temas como comércio internacional e investidores em infraestrutura serão prioridades na agenda. #G20 https://t.co/eLRnQwYkgd,"['dando', 'início', 'atividades', 'g', '20', 'buenos', 'aires', 'reunião', 'ministros', 'finanças', 'países', 'situação', 'venezuela', 'temas', 'comércio', 'internacional', 'investidores', 'infraestrutura', 'prioridades', 'agenda']",['g20'],[]
